wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from WANDB_API_KEY.
wandb: Currently logged in as: ewijaya to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: setting up run 5a6vge30
wandb: Tracking run with wandb version 0.25.0
wandb: Run data is saved locally in /home/ubuntu/storage1/recursive-mol/src/wandb/run-20260311_092438-5a6vge30
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run smiles-d6-ReluSquared
wandb: ⭐️ View project at https://wandb.ai/ewijaya/recursive-mol
wandb: 🚀 View run at https://wandb.ai/ewijaya/recursive-mol/runs/5a6vge30
Track: smiles
Vocab size: 37
Model config: {'sequence_len': 256, 'vocab_size': 37, 'n_layer': 6, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 320, 'window_pattern': 'SSSL', 'activation': 'ReluSquared', 'ffn_mult': 5, 'use_value_embeds': True, 'tie_embed_weights': False}
Parameter counts:
  wte                     : 11,840
  value_embeds            : 35,520
  lm_head                 : 11,840
  transformer_matrices    : 8,602,080
  scalars                 : 12
  total                   : 8,661,292
Estimated FLOPs per token: 5.561568e+07
Scaling AdamW LRs by 1/sqrt(320/768) = 1.549193
Time budget: 300s
Max epochs: 10
Gradient accumulation steps: 1
step 00000 (0.0%) | loss: 3.611664 | lrm: 1.00 | dt: 2992ms | tok/sec: 21,902 | mfu: 1.0% | epoch: 1 | remaining: 300s    
step 00613 (25.1%) | loss: 0.396252 | lrm: 1.00 | dt: 125ms | tok/sec: 524,958 | mfu: 23.4% | epoch: 1 | remaining: 225s    
step 00614 (25.1%) | loss: 0.395834 | lrm: 1.00 | dt: 125ms | tok/sec: 525,066 | mfu: 23.4% | epoch: 1 | remaining: 225s    
step 00615 (25.1%) | loss: 0.394672 | lrm: 1.00 | dt: 125ms | tok/sec: 522,911 | mfu: 23.3% | epoch: 1 | remaining: 224s    
step 00616 (25.2%) | loss: 0.393337 | lrm: 1.00 | dt: 125ms | tok/sec: 525,019 | mfu: 23.4% | epoch: 1 | remaining: 224s    
step 00617 (25.2%) | loss: 0.391875 | lrm: 1.00 | dt: 125ms | tok/sec: 524,707 | mfu: 23.3% | epoch: 1 | remaining: 224s    
step 00618 (25.3%) | loss: 0.390494 | lrm: 1.00 | dt: 125ms | tok/sec: 525,023 | mfu: 23.4% | epoch: 1 | remaining: 224s    
step 00619 (25.3%) | loss: 0.391188 | lrm: 1.00 | dt: 125ms | tok/sec: 524,984 | mfu: 23.4% | epoch: 1 | remaining: 224s    
step 00620 (25.3%) | loss: 0.390572 | lrm: 1.00 | dt: 125ms | tok/sec: 524,583 | mfu: 23.3% | epoch: 1 | remaining: 224s    
step 00621 (25.4%) | loss: 0.391971 | lrm: 1.00 | dt: 125ms | tok/sec: 525,007 | mfu: 23.4% | epoch: 1 | remaining: 224s    
step 00622 (25.4%) | loss: 0.392092 | lrm: 1.00 | dt: 125ms | tok/sec: 524,878 | mfu: 23.4% | epoch: 1 | remaining: 224s    
step 00623 (25.5%) | loss: 0.393031 | lrm: 1.00 | dt: 125ms | tok/sec: 524,823 | mfu: 23.4% | epoch: 1 | remaining: 223s    
step 00624 (25.5%) | loss: 0.392799 | lrm: 1.00 | dt: 125ms | tok/sec: 524,859 | mfu: 23.4% | epoch: 1 | remaining: 223s    
step 00625 (25.6%) | loss: 0.393235 | lrm: 1.00 | dt: 125ms | tok/sec: 524,597 | mfu: 23.3% | epoch: 1 | remaining: 223s    
step 00626 (25.6%) | loss: 0.393421 | lrm: 1.00 | dt: 125ms | tok/sec: 524,841 | mfu: 23.4% | epoch: 1 | remaining: 223s    
step 00627 (25.6%) | loss: 0.392625 | lrm: 1.00 | dt: 125ms | tok/sec: 524,602 | mfu: 23.3% | epoch: 1 | remaining: 223s    
step 00628 (25.7%) | loss: 0.390393 | lrm: 1.00 | dt: 125ms | tok/sec: 525,263 | mfu: 23.4% | epoch: 1 | remaining: 223s    
step 00629 (25.7%) | loss: 0.389566 | lrm: 1.00 | dt: 125ms | tok/sec: 524,928 | mfu: 23.4% | epoch: 1 | remaining: 223s    
step 00630 (25.8%) | loss: 0.388675 | lrm: 1.00 | dt: 125ms | tok/sec: 525,052 | mfu: 23.4% | epoch: 1 | remaining: 223s    
step 00631 (25.8%) | loss: 0.387233 | lrm: 1.00 | dt: 125ms | tok/sec: 525,248 | mfu: 23.4% | epoch: 1 | remaining: 222s    
step 00632 (25.8%) | loss: 0.388647 | lrm: 1.00 | dt: 125ms | tok/sec: 524,866 | mfu: 23.4% | epoch: 1 | remaining: 222s    
step 00633 (25.9%) | loss: 0.389872 | lrm: 1.00 | dt: 125ms | tok/sec: 525,027 | mfu: 23.4% | epoch: 1 | remaining: 222s    
step 00634 (25.9%) | loss: 0.390604 | lrm: 1.00 | dt: 125ms | tok/sec: 525,153 | mfu: 23.4% | epoch: 1 | remaining: 222s    
step 00635 (26.0%) | loss: 0.391605 | lrm: 1.00 | dt: 125ms | tok/sec: 524,871 | mfu: 23.4% | epoch: 1 | remaining: 222s    
step 00636 (26.0%) | loss: 0.391570 | lrm: 1.00 | dt: 125ms | tok/sec: 524,706 | mfu: 23.3% | epoch: 1 | remaining: 222s    
step 00637 (26.1%) | loss: 0.394225 | lrm: 1.00 | dt: 125ms | tok/sec: 524,609 | mfu: 23.3% | epoch: 1 | remaining: 222s    
step 00638 (26.1%) | loss: 0.393703 | lrm: 1.00 | dt: 125ms | tok/sec: 524,692 | mfu: 23.3% | epoch: 1 | remaining: 222s    
step 00639 (26.1%) | loss: 0.395250 | lrm: 1.00 | dt: 125ms | tok/sec: 524,982 | mfu: 23.4% | epoch: 1 | remaining: 221s    
step 00640 (26.2%) | loss: 0.394661 | lrm: 1.00 | dt: 125ms | tok/sec: 524,651 | mfu: 23.3% | epoch: 1 | remaining: 221s    
step 00641 (26.2%) | loss: 0.394038 | lrm: 1.00 | dt: 125ms | tok/sec: 524,950 | mfu: 23.4% | epoch: 1 | remaining: 221s    
step 00642 (26.3%) | loss: 0.393167 | lrm: 1.00 | dt: 125ms | tok/sec: 525,177 | mfu: 23.4% | epoch: 1 | remaining: 221s    
step 00643 (26.3%) | loss: 0.393034 | lrm: 1.00 | dt: 125ms | tok/sec: 524,840 | mfu: 23.4% | epoch: 1 | remaining: 221s    
step 00644 (26.3%) | loss: 0.392278 | lrm: 1.00 | dt: 125ms | tok/sec: 524,680 | mfu: 23.3% | epoch: 1 | remaining: 221s    
step 00645 (26.4%) | loss: 0.390901 | lrm: 1.00 | dt: 125ms | tok/sec: 524,672 | mfu: 23.3% | epoch: 1 | remaining: 221s    
step 00646 (26.4%) | loss: 0.391220 | lrm: 1.00 | dt: 125ms | tok/sec: 524,943 | mfu: 23.4% | epoch: 1 | remaining: 221s    
step 00647 (26.5%) | loss: 0.391936 | lrm: 1.00 | dt: 125ms | tok/sec: 524,898 | mfu: 23.4% | epoch: 1 | remaining: 220s    
step 00648 (26.5%) | loss: 0.392569 | lrm: 1.00 | dt: 125ms | tok/sec: 525,179 | mfu: 23.4% | epoch: 1 | remaining: 220s    
step 00649 (26.6%) | loss: 0.391276 | lrm: 1.00 | dt: 125ms | tok/sec: 525,028 | mfu: 23.4% | epoch: 1 | remaining: 220s    
step 00650 (26.6%) | loss: 0.391343 | lrm: 1.00 | dt: 125ms | tok/sec: 524,780 | mfu: 23.3% | epoch: 1 | remaining: 220s    
step 00651 (26.6%) | loss: 0.389508 | lrm: 1.00 | dt: 125ms | tok/sec: 525,445 | mfu: 23.4% | epoch: 1 | remaining: 220s    
step 00652 (26.7%) | loss: 0.389133 | lrm: 1.00 | dt: 125ms | tok/sec: 525,035 | mfu: 23.4% | epoch: 1 | remaining: 220s    
step 00653 (26.7%) | loss: 0.390373 | lrm: 1.00 | dt: 125ms | tok/sec: 524,953 | mfu: 23.4% | epoch: 1 | remaining: 220s    
step 00654 (26.8%) | loss: 0.389343 | lrm: 1.00 | dt: 125ms | tok/sec: 524,745 | mfu: 23.3% | epoch: 1 | remaining: 220s    
step 00655 (26.8%) | loss: 0.390518 | lrm: 1.00 | dt: 125ms | tok/sec: 524,853 | mfu: 23.4% | epoch: 1 | remaining: 219s    
step 00656 (26.8%) | loss: 0.390033 | lrm: 1.00 | dt: 125ms | tok/sec: 525,176 | mfu: 23.4% | epoch: 1 | remaining: 219s    
step 00657 (26.9%) | loss: 0.389995 | lrm: 1.00 | dt: 125ms | tok/sec: 524,859 | mfu: 23.4% | epoch: 1 | remaining: 219s    
step 00658 (26.9%) | loss: 0.388413 | lrm: 1.00 | dt: 125ms | tok/sec: 525,022 | mfu: 23.4% | epoch: 1 | remaining: 219s    
step 00659 (27.0%) | loss: 0.389903 | lrm: 1.00 | dt: 125ms | tok/sec: 525,072 | mfu: 23.4% | epoch: 1 | remaining: 219s    
step 00660 (27.0%) | loss: 0.389108 | lrm: 1.00 | dt: 125ms | tok/sec: 524,543 | mfu: 23.3% | epoch: 1 | remaining: 219s    
step 00661 (27.1%) | loss: 0.388089 | lrm: 1.00 | dt: 125ms | tok/sec: 524,820 | mfu: 23.4% | epoch: 1 | remaining: 219s    
step 00662 (27.1%) | loss: 0.387865 | lrm: 1.00 | dt: 125ms | tok/sec: 524,933 | mfu: 23.4% | epoch: 1 | remaining: 219s    
step 00663 (27.1%) | loss: 0.387931 | lrm: 1.00 | dt: 125ms | tok/sec: 525,023 | mfu: 23.4% | epoch: 1 | remaining: 218s    
step 00664 (27.2%) | loss: 0.387908 | lrm: 1.00 | dt: 125ms | tok/sec: 524,656 | mfu: 23.3% | epoch: 1 | remaining: 218s    
step 00665 (27.2%) | loss: 0.387946 | lrm: 1.00 | dt: 125ms | tok/sec: 524,862 | mfu: 23.4% | epoch: 1 | remaining: 218s    
step 00666 (27.3%) | loss: 0.387999 | lrm: 1.00 | dt: 125ms | tok/sec: 524,956 | mfu: 23.4% | epoch: 1 | remaining: 218s    
step 00667 (27.3%) | loss: 0.387207 | lrm: 1.00 | dt: 125ms | tok/sec: 524,927 | mfu: 23.4% | epoch: 1 | remaining: 218s    
step 00668 (27.3%) | loss: 0.387810 | lrm: 1.00 | dt: 125ms | tok/sec: 524,758 | mfu: 23.3% | epoch: 1 | remaining: 218s    
step 00669 (27.4%) | loss: 0.386129 | lrm: 1.00 | dt: 125ms | tok/sec: 524,948 | mfu: 23.4% | epoch: 1 | remaining: 218s    
step 00670 (27.4%) | loss: 0.385398 | lrm: 1.00 | dt: 125ms | tok/sec: 524,756 | mfu: 23.3% | epoch: 1 | remaining: 218s    
step 00671 (27.5%) | loss: 0.386886 | lrm: 1.00 | dt: 125ms | tok/sec: 524,447 | mfu: 23.3% | epoch: 1 | remaining: 217s    
step 00672 (27.5%) | loss: 0.387284 | lrm: 1.00 | dt: 125ms | tok/sec: 524,708 | mfu: 23.3% | epoch: 1 | remaining: 217s    
step 00673 (27.6%) | loss: 0.388822 | lrm: 1.00 | dt: 125ms | tok/sec: 524,748 | mfu: 23.3% | epoch: 1 | remaining: 217s    
step 00674 (27.6%) | loss: 0.388360 | lrm: 1.00 | dt: 125ms | tok/sec: 524,890 | mfu: 23.4% | epoch: 1 | remaining: 217s    
step 00675 (27.6%) | loss: 0.388623 | lrm: 1.00 | dt: 125ms | tok/sec: 525,000 | mfu: 23.4% | epoch: 1 | remaining: 217s    
step 00676 (27.7%) | loss: 0.388882 | lrm: 1.00 | dt: 125ms | tok/sec: 524,951 | mfu: 23.4% | epoch: 1 | remaining: 217s    
step 00677 (27.7%) | loss: 0.389466 | lrm: 1.00 | dt: 125ms | tok/sec: 524,667 | mfu: 23.3% | epoch: 1 | remaining: 217s    
step 00678 (27.8%) | loss: 0.389149 | lrm: 1.00 | dt: 125ms | tok/sec: 524,953 | mfu: 23.4% | epoch: 1 | remaining: 217s    
step 00679 (27.8%) | loss: 0.388366 | lrm: 1.00 | dt: 125ms | tok/sec: 525,033 | mfu: 23.4% | epoch: 1 | remaining: 216s    
step 00680 (27.8%) | loss: 0.387182 | lrm: 1.00 | dt: 125ms | tok/sec: 525,011 | mfu: 23.4% | epoch: 1 | remaining: 216s    
step 00681 (27.9%) | loss: 0.387902 | lrm: 1.00 | dt: 125ms | tok/sec: 525,100 | mfu: 23.4% | epoch: 1 | remaining: 216s    
step 00682 (27.9%) | loss: 0.388697 | lrm: 1.00 | dt: 125ms | tok/sec: 524,611 | mfu: 23.3% | epoch: 1 | remaining: 216s    
step 00683 (28.0%) | loss: 0.388063 | lrm: 1.00 | dt: 125ms | tok/sec: 524,830 | mfu: 23.4% | epoch: 1 | remaining: 216s    
step 00684 (28.0%) | loss: 0.385871 | lrm: 1.00 | dt: 125ms | tok/sec: 525,178 | mfu: 23.4% | epoch: 1 | remaining: 216s    
step 00685 (28.1%) | loss: 0.385244 | lrm: 1.00 | dt: 125ms | tok/sec: 524,871 | mfu: 23.4% | epoch: 1 | remaining: 216s    
step 00686 (28.1%) | loss: 0.384420 | lrm: 1.00 | dt: 125ms | tok/sec: 524,610 | mfu: 23.3% | epoch: 1 | remaining: 216s    
step 00687 (28.1%) | loss: 0.384174 | lrm: 1.00 | dt: 125ms | tok/sec: 524,822 | mfu: 23.4% | epoch: 1 | remaining: 215s    
step 00688 (28.2%) | loss: 0.385110 | lrm: 1.00 | dt: 125ms | tok/sec: 525,073 | mfu: 23.4% | epoch: 1 | remaining: 215s    
step 00689 (28.2%) | loss: 0.386195 | lrm: 1.00 | dt: 125ms | tok/sec: 525,029 | mfu: 23.4% | epoch: 1 | remaining: 215s    
step 00690 (28.3%) | loss: 0.386827 | lrm: 1.00 | dt: 125ms | tok/sec: 524,782 | mfu: 23.3% | epoch: 1 | remaining: 215s    
step 00691 (28.3%) | loss: 0.388147 | lrm: 1.00 | dt: 125ms | tok/sec: 525,035 | mfu: 23.4% | epoch: 1 | remaining: 215s    
step 00692 (28.3%) | loss: 0.390264 | lrm: 1.00 | dt: 125ms | tok/sec: 524,860 | mfu: 23.4% | epoch: 1 | remaining: 215s    
step 00693 (28.4%) | loss: 0.390986 | lrm: 1.00 | dt: 125ms | tok/sec: 524,989 | mfu: 23.4% | epoch: 1 | remaining: 215s    
step 00694 (28.4%) | loss: 0.390505 | lrm: 1.00 | dt: 125ms | tok/sec: 524,807 | mfu: 23.4% | epoch: 1 | remaining: 215s    
step 00695 (28.5%) | loss: 0.390677 | lrm: 1.00 | dt: 125ms | tok/sec: 524,879 | mfu: 23.4% | epoch: 1 | remaining: 214s    
step 00696 (28.5%) | loss: 0.388740 | lrm: 1.00 | dt: 125ms | tok/sec: 524,493 | mfu: 23.3% | epoch: 1 | remaining: 214s    
step 00697 (28.6%) | loss: 0.388355 | lrm: 1.00 | dt: 125ms | tok/sec: 525,041 | mfu: 23.4% | epoch: 1 | remaining: 214s    
step 00698 (28.6%) | loss: 0.388398 | lrm: 1.00 | dt: 125ms | tok/sec: 524,820 | mfu: 23.4% | epoch: 1 | remaining: 214s    
step 00699 (28.6%) | loss: 0.389197 | lrm: 1.00 | dt: 125ms | tok/sec: 525,131 | mfu: 23.4% | epoch: 1 | remaining: 214s    
step 00700 (28.7%) | loss: 0.390395 | lrm: 1.00 | dt: 125ms | tok/sec: 524,968 | mfu: 23.4% | epoch: 1 | remaining: 214s    
step 00701 (28.7%) | loss: 0.389518 | lrm: 1.00 | dt: 125ms | tok/sec: 525,039 | mfu: 23.4% | epoch: 1 | remaining: 214s    
step 00702 (28.8%) | loss: 0.387803 | lrm: 1.00 | dt: 125ms | tok/sec: 525,193 | mfu: 23.4% | epoch: 1 | remaining: 214s    
step 00703 (28.8%) | loss: 0.388661 | lrm: 1.00 | dt: 125ms | tok/sec: 524,900 | mfu: 23.4% | epoch: 1 | remaining: 213s    
step 00704 (28.8%) | loss: 0.389178 | lrm: 1.00 | dt: 125ms | tok/sec: 524,865 | mfu: 23.4% | epoch: 1 | remaining: 213s    
step 00705 (28.9%) | loss: 0.388465 | lrm: 1.00 | dt: 125ms | tok/sec: 525,298 | mfu: 23.4% | epoch: 1 | remaining: 213s    
step 00706 (28.9%) | loss: 0.389015 | lrm: 1.00 | dt: 125ms | tok/sec: 524,927 | mfu: 23.4% | epoch: 1 | remaining: 213s    
step 00707 (29.0%) | loss: 0.389652 | lrm: 1.00 | dt: 125ms | tok/sec: 525,191 | mfu: 23.4% | epoch: 1 | remaining: 213s    
step 00708 (29.0%) | loss: 0.388902 | lrm: 1.00 | dt: 125ms | tok/sec: 523,362 | mfu: 23.3% | epoch: 1 | remaining: 213s    
step 00709 (29.1%) | loss: 0.388954 | lrm: 1.00 | dt: 125ms | tok/sec: 524,551 | mfu: 23.3% | epoch: 1 | remaining: 213s    
step 00710 (29.1%) | loss: 0.388225 | lrm: 1.00 | dt: 125ms | tok/sec: 525,002 | mfu: 23.4% | epoch: 1 | remaining: 213s    
step 00711 (29.1%) | loss: 0.388230 | lrm: 1.00 | dt: 125ms | tok/sec: 524,838 | mfu: 23.4% | epoch: 1 | remaining: 212s    
step 00712 (29.2%) | loss: 0.387193 | lrm: 1.00 | dt: 125ms | tok/sec: 524,908 | mfu: 23.4% | epoch: 1 | remaining: 212s    
step 00713 (29.2%) | loss: 0.387739 | lrm: 1.00 | dt: 125ms | tok/sec: 524,969 | mfu: 23.4% | epoch: 1 | remaining: 212s    
step 00714 (29.3%) | loss: 0.388392 | lrm: 1.00 | dt: 125ms | tok/sec: 524,864 | mfu: 23.4% | epoch: 1 | remaining: 212s    
step 00715 (29.3%) | loss: 0.389528 | lrm: 1.00 | dt: 125ms | tok/sec: 524,935 | mfu: 23.4% | epoch: 1 | remaining: 212s    
step 00716 (29.3%) | loss: 0.389746 | lrm: 1.00 | dt: 125ms | tok/sec: 525,098 | mfu: 23.4% | epoch: 1 | remaining: 212s    
step 00717 (29.4%) | loss: 0.389710 | lrm: 1.00 | dt: 125ms | tok/sec: 525,167 | mfu: 23.4% | epoch: 1 | remaining: 212s    
step 00718 (29.4%) | loss: 0.391280 | lrm: 1.00 | dt: 125ms | tok/sec: 525,181 | mfu: 23.4% | epoch: 1 | remaining: 212s    
step 00719 (29.5%) | loss: 0.390635 | lrm: 1.00 | dt: 125ms | tok/sec: 525,165 | mfu: 23.4% | epoch: 1 | remaining: 211s    
step 00720 (29.5%) | loss: 0.389284 | lrm: 1.00 | dt: 125ms | tok/sec: 525,007 | mfu: 23.4% | epoch: 1 | remaining: 211s    
step 00721 (29.6%) | loss: 0.390843 | lrm: 1.00 | dt: 125ms | tok/sec: 525,229 | mfu: 23.4% | epoch: 1 | remaining: 211s    
step 00722 (29.6%) | loss: 0.392310 | lrm: 1.00 | dt: 125ms | tok/sec: 524,749 | mfu: 23.3% | epoch: 1 | remaining: 211s    
step 00723 (29.6%) | loss: 0.391746 | lrm: 1.00 | dt: 125ms | tok/sec: 524,933 | mfu: 23.4% | epoch: 1 | remaining: 211s    
step 00724 (29.7%) | loss: 0.390966 | lrm: 1.00 | dt: 125ms | tok/sec: 524,796 | mfu: 23.3% | epoch: 1 | remaining: 211s    
step 00725 (29.7%) | loss: 0.391451 | lrm: 1.00 | dt: 125ms | tok/sec: 525,267 | mfu: 23.4% | epoch: 1 | remaining: 211s    
step 00726 (29.8%) | loss: 0.391294 | lrm: 1.00 | dt: 125ms | tok/sec: 525,133 | mfu: 23.4% | epoch: 1 | remaining: 211s    
step 00727 (29.8%) | loss: 0.390486 | lrm: 1.00 | dt: 125ms | tok/sec: 525,355 | mfu: 23.4% | epoch: 1 | remaining: 210s    
step 00728 (29.8%) | loss: 0.390375 | lrm: 1.00 | dt: 125ms | tok/sec: 524,832 | mfu: 23.4% | epoch: 1 | remaining: 210s    
step 00729 (29.9%) | loss: 0.390538 | lrm: 1.00 | dt: 125ms | tok/sec: 524,533 | mfu: 23.3% | epoch: 1 | remaining: 210s    
step 00730 (29.9%) | loss: 0.389272 | lrm: 1.00 | dt: 125ms | tok/sec: 524,973 | mfu: 23.4% | epoch: 1 | remaining: 210s    
step 00731 (30.0%) | loss: 0.388082 | lrm: 1.00 | dt: 125ms | tok/sec: 525,173 | mfu: 23.4% | epoch: 1 | remaining: 210s    
step 00732 (30.0%) | loss: 0.386544 | lrm: 1.00 | dt: 125ms | tok/sec: 524,831 | mfu: 23.4% | epoch: 1 | remaining: 210s    
step 00733 (30.1%) | loss: 0.388057 | lrm: 1.00 | dt: 125ms | tok/sec: 524,863 | mfu: 23.4% | epoch: 1 | remaining: 210s    
step 00734 (30.1%) | loss: 0.388577 | lrm: 1.00 | dt: 125ms | tok/sec: 524,763 | mfu: 23.3% | epoch: 1 | remaining: 210s    
step 00735 (30.1%) | loss: 0.389377 | lrm: 1.00 | dt: 125ms | tok/sec: 524,758 | mfu: 23.3% | epoch: 1 | remaining: 209s    
step 00736 (30.2%) | loss: 0.387699 | lrm: 1.00 | dt: 125ms | tok/sec: 525,140 | mfu: 23.4% | epoch: 1 | remaining: 209s    
step 00737 (30.2%) | loss: 0.388606 | lrm: 1.00 | dt: 125ms | tok/sec: 525,067 | mfu: 23.4% | epoch: 1 | remaining: 209s    
step 00738 (30.3%) | loss: 0.387634 | lrm: 1.00 | dt: 125ms | tok/sec: 524,846 | mfu: 23.4% | epoch: 1 | remaining: 209s    
step 00739 (30.3%) | loss: 0.387326 | lrm: 1.00 | dt: 125ms | tok/sec: 524,944 | mfu: 23.4% | epoch: 1 | remaining: 209s    
step 00740 (30.3%) | loss: 0.385675 | lrm: 1.00 | dt: 125ms | tok/sec: 524,870 | mfu: 23.4% | epoch: 1 | remaining: 209s    
step 00741 (30.4%) | loss: 0.386536 | lrm: 1.00 | dt: 125ms | tok/sec: 524,802 | mfu: 23.3% | epoch: 1 | remaining: 209s    
step 00742 (30.4%) | loss: 0.386327 | lrm: 1.00 | dt: 125ms | tok/sec: 525,482 | mfu: 23.4% | epoch: 1 | remaining: 209s    
step 00743 (30.5%) | loss: 0.385712 | lrm: 1.00 | dt: 125ms | tok/sec: 524,802 | mfu: 23.3% | epoch: 1 | remaining: 208s    
step 00744 (30.5%) | loss: 0.385312 | lrm: 1.00 | dt: 125ms | tok/sec: 524,842 | mfu: 23.4% | epoch: 1 | remaining: 208s    
step 00745 (30.6%) | loss: 0.384800 | lrm: 1.00 | dt: 125ms | tok/sec: 524,597 | mfu: 23.3% | epoch: 1 | remaining: 208s    
step 00746 (30.6%) | loss: 0.382669 | lrm: 1.00 | dt: 125ms | tok/sec: 524,562 | mfu: 23.3% | epoch: 1 | remaining: 208s    
step 00747 (30.6%) | loss: 0.382026 | lrm: 1.00 | dt: 125ms | tok/sec: 524,803 | mfu: 23.3% | epoch: 1 | remaining: 208s    
step 00748 (30.7%) | loss: 0.382165 | lrm: 1.00 | dt: 125ms | tok/sec: 525,207 | mfu: 23.4% | epoch: 1 | remaining: 208s    
step 00749 (30.7%) | loss: 0.383473 | lrm: 1.00 | dt: 125ms | tok/sec: 525,050 | mfu: 23.4% | epoch: 1 | remaining: 208s    
step 00750 (30.8%) | loss: 0.385305 | lrm: 1.00 | dt: 125ms | tok/sec: 524,361 | mfu: 23.3% | epoch: 1 | remaining: 208s    
step 00751 (30.8%) | loss: 0.385307 | lrm: 1.00 | dt: 125ms | tok/sec: 524,898 | mfu: 23.4% | epoch: 1 | remaining: 207s    
step 00752 (30.8%) | loss: 0.385725 | lrm: 1.00 | dt: 125ms | tok/sec: 525,227 | mfu: 23.4% | epoch: 1 | remaining: 207s    
step 00753 (30.9%) | loss: 0.386633 | lrm: 1.00 | dt: 125ms | tok/sec: 525,000 | mfu: 23.4% | epoch: 1 | remaining: 207s    
step 00754 (30.9%) | loss: 0.384894 | lrm: 1.00 | dt: 125ms | tok/sec: 524,698 | mfu: 23.3% | epoch: 1 | remaining: 207s    
step 00755 (31.0%) | loss: 0.384450 | lrm: 1.00 | dt: 125ms | tok/sec: 524,998 | mfu: 23.4% | epoch: 1 | remaining: 207s    
step 00756 (31.0%) | loss: 0.385446 | lrm: 1.00 | dt: 125ms | tok/sec: 525,044 | mfu: 23.4% | epoch: 1 | remaining: 207s    
step 00757 (31.1%) | loss: 0.385495 | lrm: 1.00 | dt: 125ms | tok/sec: 524,916 | mfu: 23.4% | epoch: 1 | remaining: 207s    
step 00758 (31.1%) | loss: 0.389471 | lrm: 1.00 | dt: 125ms | tok/sec: 525,145 | mfu: 23.4% | epoch: 1 | remaining: 207s    
step 00759 (31.1%) | loss: 0.388192 | lrm: 1.00 | dt: 125ms | tok/sec: 525,109 | mfu: 23.4% | epoch: 1 | remaining: 206s    
step 00760 (31.2%) | loss: 0.388168 | lrm: 1.00 | dt: 125ms | tok/sec: 524,768 | mfu: 23.3% | epoch: 1 | remaining: 206s    
step 00761 (31.2%) | loss: 0.386425 | lrm: 1.00 | dt: 125ms | tok/sec: 525,094 | mfu: 23.4% | epoch: 1 | remaining: 206s    
step 00762 (31.3%) | loss: 0.386181 | lrm: 1.00 | dt: 125ms | tok/sec: 523,979 | mfu: 23.3% | epoch: 1 | remaining: 206s    
step 00763 (31.3%) | loss: 0.386432 | lrm: 1.00 | dt: 125ms | tok/sec: 524,834 | mfu: 23.4% | epoch: 1 | remaining: 206s    
step 00764 (31.3%) | loss: 0.387785 | lrm: 1.00 | dt: 125ms | tok/sec: 524,952 | mfu: 23.4% | epoch: 1 | remaining: 206s    
step 00765 (31.4%) | loss: 0.386862 | lrm: 1.00 | dt: 125ms | tok/sec: 524,614 | mfu: 23.3% | epoch: 1 | remaining: 206s    
step 00766 (31.4%) | loss: 0.385846 | lrm: 1.00 | dt: 125ms | tok/sec: 524,662 | mfu: 23.3% | epoch: 1 | remaining: 206s    
step 00767 (31.5%) | loss: 0.385306 | lrm: 1.00 | dt: 125ms | tok/sec: 524,909 | mfu: 23.4% | epoch: 1 | remaining: 205s    
step 00768 (31.5%) | loss: 0.384764 | lrm: 1.00 | dt: 125ms | tok/sec: 524,868 | mfu: 23.4% | epoch: 1 | remaining: 205s    
step 00769 (31.6%) | loss: 0.385016 | lrm: 1.00 | dt: 125ms | tok/sec: 524,657 | mfu: 23.3% | epoch: 1 | remaining: 205s    
step 00770 (31.6%) | loss: 0.387924 | lrm: 1.00 | dt: 125ms | tok/sec: 524,934 | mfu: 23.4% | epoch: 1 | remaining: 205s    
step 00771 (31.6%) | loss: 0.389780 | lrm: 1.00 | dt: 125ms | tok/sec: 524,944 | mfu: 23.4% | epoch: 1 | remaining: 205s    
step 00772 (31.7%) | loss: 0.387953 | lrm: 1.00 | dt: 125ms | tok/sec: 524,737 | mfu: 23.3% | epoch: 1 | remaining: 205s    
step 00773 (31.7%) | loss: 0.387734 | lrm: 1.00 | dt: 125ms | tok/sec: 525,049 | mfu: 23.4% | epoch: 1 | remaining: 205s    
step 00774 (31.8%) | loss: 0.387572 | lrm: 1.00 | dt: 125ms | tok/sec: 525,289 | mfu: 23.4% | epoch: 1 | remaining: 205s    
step 00775 (31.8%) | loss: 0.387122 | lrm: 1.00 | dt: 125ms | tok/sec: 524,720 | mfu: 23.3% | epoch: 1 | remaining: 204s    
step 00776 (31.8%) | loss: 0.386746 | lrm: 1.00 | dt: 125ms | tok/sec: 524,844 | mfu: 23.4% | epoch: 1 | remaining: 204s    
step 00777 (31.9%) | loss: 0.386422 | lrm: 1.00 | dt: 125ms | tok/sec: 525,103 | mfu: 23.4% | epoch: 1 | remaining: 204s    
step 00778 (31.9%) | loss: 0.387381 | lrm: 1.00 | dt: 125ms | tok/sec: 525,077 | mfu: 23.4% | epoch: 1 | remaining: 204s    
step 00779 (32.0%) | loss: 0.386521 | lrm: 1.00 | dt: 125ms | tok/sec: 525,150 | mfu: 23.4% | epoch: 1 | remaining: 204s    
step 00780 (32.0%) | loss: 0.386256 | lrm: 1.00 | dt: 125ms | tok/sec: 524,735 | mfu: 23.3% | epoch: 1 | remaining: 204s    
