wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from WANDB_API_KEY.
wandb: Currently logged in as: ewijaya to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: setting up run quge806r
wandb: Tracking run with wandb version 0.25.0
wandb: Run data is saved locally in /home/ubuntu/storage1/recursive-mol/src/wandb/run-20260309_212946-quge806r
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run smiles-d6-ReluSquared
wandb: ⭐️ View project at https://wandb.ai/ewijaya/recursive-mol
wandb: 🚀 View run at https://wandb.ai/ewijaya/recursive-mol/runs/quge806r
Track: smiles
Vocab size: 37
Model config: {'sequence_len': 256, 'vocab_size': 37, 'n_layer': 6, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 320, 'window_pattern': 'SSSL', 'activation': 'ReluSquared', 'ffn_mult': 5, 'use_value_embeds': False, 'tie_embed_weights': True}
Parameter counts:
  wte                     : 11,840
  value_embeds            : 0
  lm_head                 : 0
  transformer_matrices    : 8,601,600
  scalars                 : 12
  total                   : 8,613,452
Estimated FLOPs per token: 5.554176e+07
Scaling AdamW LRs by 1/sqrt(320/768) = 1.549193
Time budget: 300s
Gradient accumulation steps: 1
step 00000 (0.0%) | loss: 14.264386 | lrm: 1.00 | dt: 2700ms | tok/sec: 24,274 | mfu: 1.1% | epoch: 1 | remaining: 300s    
step 00660 (26.5%) | loss: 3.582376 | lrm: 1.00 | dt: 122ms | tok/sec: 535,435 | mfu: 23.8% | epoch: 1 | remaining: 220s    
step 00661 (26.5%) | loss: 3.578702 | lrm: 1.00 | dt: 122ms | tok/sec: 536,039 | mfu: 23.8% | epoch: 1 | remaining: 220s    
step 00662 (26.6%) | loss: 3.575737 | lrm: 1.00 | dt: 122ms | tok/sec: 535,605 | mfu: 23.8% | epoch: 1 | remaining: 220s    
step 00663 (26.6%) | loss: 3.567434 | lrm: 1.00 | dt: 122ms | tok/sec: 535,667 | mfu: 23.8% | epoch: 1 | remaining: 220s    
step 00664 (26.6%) | loss: 3.565391 | lrm: 1.00 | dt: 122ms | tok/sec: 535,479 | mfu: 23.8% | epoch: 1 | remaining: 220s    
step 00665 (26.7%) | loss: 3.568771 | lrm: 1.00 | dt: 122ms | tok/sec: 535,896 | mfu: 23.8% | epoch: 1 | remaining: 220s    
step 00666 (26.7%) | loss: 3.571905 | lrm: 1.00 | dt: 122ms | tok/sec: 535,828 | mfu: 23.8% | epoch: 1 | remaining: 220s    
step 00667 (26.8%) | loss: 3.568337 | lrm: 1.00 | dt: 122ms | tok/sec: 535,472 | mfu: 23.8% | epoch: 1 | remaining: 220s    
step 00668 (26.8%) | loss: 3.570798 | lrm: 1.00 | dt: 122ms | tok/sec: 535,595 | mfu: 23.8% | epoch: 1 | remaining: 219s    
step 00669 (26.8%) | loss: 3.570944 | lrm: 1.00 | dt: 122ms | tok/sec: 535,577 | mfu: 23.8% | epoch: 1 | remaining: 219s    
step 00670 (26.9%) | loss: 3.574672 | lrm: 1.00 | dt: 122ms | tok/sec: 535,739 | mfu: 23.8% | epoch: 1 | remaining: 219s    
step 00671 (26.9%) | loss: 3.576408 | lrm: 1.00 | dt: 122ms | tok/sec: 535,177 | mfu: 23.8% | epoch: 1 | remaining: 219s    
step 00672 (27.0%) | loss: 3.578865 | lrm: 1.00 | dt: 122ms | tok/sec: 535,510 | mfu: 23.8% | epoch: 1 | remaining: 219s    
step 00673 (27.0%) | loss: 3.574466 | lrm: 1.00 | dt: 122ms | tok/sec: 535,552 | mfu: 23.8% | epoch: 1 | remaining: 219s    
step 00674 (27.0%) | loss: 3.568532 | lrm: 1.00 | dt: 122ms | tok/sec: 535,520 | mfu: 23.8% | epoch: 1 | remaining: 219s    
step 00675 (27.1%) | loss: 3.575902 | lrm: 1.00 | dt: 122ms | tok/sec: 535,646 | mfu: 23.8% | epoch: 1 | remaining: 219s    
step 00676 (27.1%) | loss: 3.570389 | lrm: 1.00 | dt: 122ms | tok/sec: 535,953 | mfu: 23.8% | epoch: 1 | remaining: 218s    
step 00677 (27.2%) | loss: 3.570305 | lrm: 1.00 | dt: 122ms | tok/sec: 535,957 | mfu: 23.8% | epoch: 1 | remaining: 218s    
step 00678 (27.2%) | loss: 3.579869 | lrm: 1.00 | dt: 122ms | tok/sec: 535,811 | mfu: 23.8% | epoch: 1 | remaining: 218s    
step 00679 (27.3%) | loss: 3.577140 | lrm: 1.00 | dt: 122ms | tok/sec: 535,633 | mfu: 23.8% | epoch: 1 | remaining: 218s    
step 00680 (27.3%) | loss: 3.568283 | lrm: 1.00 | dt: 122ms | tok/sec: 535,903 | mfu: 23.8% | epoch: 1 | remaining: 218s    
step 00681 (27.3%) | loss: 3.562272 | lrm: 1.00 | dt: 122ms | tok/sec: 535,741 | mfu: 23.8% | epoch: 1 | remaining: 218s    
step 00682 (27.4%) | loss: 3.556705 | lrm: 1.00 | dt: 123ms | tok/sec: 534,982 | mfu: 23.8% | epoch: 1 | remaining: 218s    
step 00683 (27.4%) | loss: 3.559511 | lrm: 1.00 | dt: 123ms | tok/sec: 534,752 | mfu: 23.8% | epoch: 1 | remaining: 218s    
step 00684 (27.5%) | loss: 3.555589 | lrm: 1.00 | dt: 122ms | tok/sec: 535,327 | mfu: 23.8% | epoch: 1 | remaining: 218s    
step 00685 (27.5%) | loss: 3.556839 | lrm: 1.00 | dt: 122ms | tok/sec: 535,307 | mfu: 23.8% | epoch: 1 | remaining: 217s    
step 00686 (27.5%) | loss: 3.548579 | lrm: 1.00 | dt: 123ms | tok/sec: 534,564 | mfu: 23.8% | epoch: 1 | remaining: 217s    
step 00687 (27.6%) | loss: 3.544519 | lrm: 1.00 | dt: 123ms | tok/sec: 534,968 | mfu: 23.8% | epoch: 1 | remaining: 217s    
step 00688 (27.6%) | loss: 3.553076 | lrm: 1.00 | dt: 122ms | tok/sec: 535,183 | mfu: 23.8% | epoch: 1 | remaining: 217s    
step 00689 (27.7%) | loss: 3.556324 | lrm: 1.00 | dt: 122ms | tok/sec: 535,680 | mfu: 23.8% | epoch: 1 | remaining: 217s    
step 00690 (27.7%) | loss: 3.547862 | lrm: 1.00 | dt: 122ms | tok/sec: 535,573 | mfu: 23.8% | epoch: 1 | remaining: 217s    
step 00691 (27.7%) | loss: 3.540783 | lrm: 1.00 | dt: 122ms | tok/sec: 535,747 | mfu: 23.8% | epoch: 1 | remaining: 217s    
step 00692 (27.8%) | loss: 3.537501 | lrm: 1.00 | dt: 122ms | tok/sec: 536,145 | mfu: 23.8% | epoch: 1 | remaining: 217s    
step 00693 (27.8%) | loss: 3.538562 | lrm: 1.00 | dt: 122ms | tok/sec: 535,318 | mfu: 23.8% | epoch: 1 | remaining: 216s    
step 00694 (27.9%) | loss: 3.539487 | lrm: 1.00 | dt: 123ms | tok/sec: 534,464 | mfu: 23.7% | epoch: 1 | remaining: 216s    
step 00695 (27.9%) | loss: 3.548343 | lrm: 1.00 | dt: 122ms | tok/sec: 535,905 | mfu: 23.8% | epoch: 1 | remaining: 216s    
step 00696 (27.9%) | loss: 3.544155 | lrm: 1.00 | dt: 123ms | tok/sec: 534,808 | mfu: 23.8% | epoch: 1 | remaining: 216s    
step 00697 (28.0%) | loss: 3.538083 | lrm: 1.00 | dt: 122ms | tok/sec: 536,002 | mfu: 23.8% | epoch: 1 | remaining: 216s    
step 00698 (28.0%) | loss: 3.532932 | lrm: 1.00 | dt: 122ms | tok/sec: 535,350 | mfu: 23.8% | epoch: 1 | remaining: 216s    
step 00699 (28.1%) | loss: 3.520454 | lrm: 1.00 | dt: 123ms | tok/sec: 534,597 | mfu: 23.8% | epoch: 1 | remaining: 216s    
step 00700 (28.1%) | loss: 3.514981 | lrm: 1.00 | dt: 122ms | tok/sec: 535,712 | mfu: 23.8% | epoch: 1 | remaining: 216s    
step 00701 (28.1%) | loss: 3.517924 | lrm: 1.00 | dt: 122ms | tok/sec: 535,757 | mfu: 23.8% | epoch: 1 | remaining: 215s    
step 00702 (28.2%) | loss: 3.523412 | lrm: 1.00 | dt: 122ms | tok/sec: 535,680 | mfu: 23.8% | epoch: 1 | remaining: 215s    
step 00703 (28.2%) | loss: 3.515922 | lrm: 1.00 | dt: 122ms | tok/sec: 535,876 | mfu: 23.8% | epoch: 1 | remaining: 215s    
step 00704 (28.3%) | loss: 3.518621 | lrm: 1.00 | dt: 122ms | tok/sec: 535,553 | mfu: 23.8% | epoch: 1 | remaining: 215s    
step 00705 (28.3%) | loss: 3.520958 | lrm: 1.00 | dt: 122ms | tok/sec: 535,595 | mfu: 23.8% | epoch: 1 | remaining: 215s    
step 00706 (28.4%) | loss: 3.516199 | lrm: 1.00 | dt: 122ms | tok/sec: 535,757 | mfu: 23.8% | epoch: 1 | remaining: 215s    
step 00707 (28.4%) | loss: 3.510267 | lrm: 1.00 | dt: 122ms | tok/sec: 535,322 | mfu: 23.8% | epoch: 1 | remaining: 215s    
step 00708 (28.4%) | loss: 3.511104 | lrm: 1.00 | dt: 122ms | tok/sec: 535,705 | mfu: 23.8% | epoch: 1 | remaining: 215s    
step 00709 (28.5%) | loss: 3.510082 | lrm: 1.00 | dt: 122ms | tok/sec: 535,753 | mfu: 23.8% | epoch: 1 | remaining: 214s    
step 00710 (28.5%) | loss: 3.458479 | lrm: 1.00 | dt: 122ms | tok/sec: 535,567 | mfu: 23.8% | epoch: 1 | remaining: 214s    
step 00711 (28.6%) | loss: 3.413544 | lrm: 1.00 | dt: 122ms | tok/sec: 535,611 | mfu: 23.8% | epoch: 1 | remaining: 214s    
step 00712 (28.6%) | loss: 3.376374 | lrm: 1.00 | dt: 122ms | tok/sec: 535,636 | mfu: 23.8% | epoch: 1 | remaining: 214s    
step 00713 (28.6%) | loss: 3.329649 | lrm: 1.00 | dt: 122ms | tok/sec: 535,392 | mfu: 23.8% | epoch: 1 | remaining: 214s    
step 00714 (28.7%) | loss: 3.292679 | lrm: 1.00 | dt: 122ms | tok/sec: 535,643 | mfu: 23.8% | epoch: 1 | remaining: 214s    
step 00715 (28.7%) | loss: 3.258172 | lrm: 1.00 | dt: 122ms | tok/sec: 535,373 | mfu: 23.8% | epoch: 1 | remaining: 214s    
step 00716 (28.8%) | loss: 3.221181 | lrm: 1.00 | dt: 122ms | tok/sec: 536,019 | mfu: 23.8% | epoch: 1 | remaining: 214s    
step 00717 (28.8%) | loss: 3.197831 | lrm: 1.00 | dt: 122ms | tok/sec: 535,396 | mfu: 23.8% | epoch: 1 | remaining: 213s    
step 00718 (28.8%) | loss: 3.178411 | lrm: 1.00 | dt: 122ms | tok/sec: 535,706 | mfu: 23.8% | epoch: 1 | remaining: 213s    
step 00719 (28.9%) | loss: 3.140922 | lrm: 1.00 | dt: 122ms | tok/sec: 536,008 | mfu: 23.8% | epoch: 1 | remaining: 213s    
step 00720 (28.9%) | loss: 3.106689 | lrm: 1.00 | dt: 122ms | tok/sec: 535,517 | mfu: 23.8% | epoch: 1 | remaining: 213s    
step 00721 (29.0%) | loss: 3.083263 | lrm: 1.00 | dt: 122ms | tok/sec: 535,635 | mfu: 23.8% | epoch: 1 | remaining: 213s    
step 00722 (29.0%) | loss: 3.057321 | lrm: 1.00 | dt: 122ms | tok/sec: 535,911 | mfu: 23.8% | epoch: 1 | remaining: 213s    
step 00723 (29.0%) | loss: 3.051216 | lrm: 1.00 | dt: 123ms | tok/sec: 534,949 | mfu: 23.8% | epoch: 1 | remaining: 213s    
step 00724 (29.1%) | loss: 3.046539 | lrm: 1.00 | dt: 122ms | tok/sec: 535,781 | mfu: 23.8% | epoch: 1 | remaining: 213s    
step 00725 (29.1%) | loss: 3.047009 | lrm: 1.00 | dt: 122ms | tok/sec: 535,653 | mfu: 23.8% | epoch: 1 | remaining: 212s    
step 00726 (29.2%) | loss: 3.097196 | lrm: 1.00 | dt: 123ms | tok/sec: 534,503 | mfu: 23.7% | epoch: 1 | remaining: 212s    
step 00727 (29.2%) | loss: 3.142764 | lrm: 1.00 | dt: 122ms | tok/sec: 535,317 | mfu: 23.8% | epoch: 1 | remaining: 212s    
step 00728 (29.3%) | loss: 3.191187 | lrm: 1.00 | dt: 122ms | tok/sec: 535,395 | mfu: 23.8% | epoch: 1 | remaining: 212s    
step 00729 (29.3%) | loss: 3.232816 | lrm: 1.00 | dt: 123ms | tok/sec: 534,919 | mfu: 23.8% | epoch: 1 | remaining: 212s    
step 00730 (29.3%) | loss: 3.274688 | lrm: 1.00 | dt: 122ms | tok/sec: 535,683 | mfu: 23.8% | epoch: 1 | remaining: 212s    
step 00731 (29.4%) | loss: 3.305205 | lrm: 1.00 | dt: 122ms | tok/sec: 535,983 | mfu: 23.8% | epoch: 1 | remaining: 212s    
step 00732 (29.4%) | loss: 3.332665 | lrm: 1.00 | dt: 123ms | tok/sec: 534,961 | mfu: 23.8% | epoch: 1 | remaining: 212s    
step 00733 (29.5%) | loss: 3.354362 | lrm: 1.00 | dt: 122ms | tok/sec: 535,826 | mfu: 23.8% | epoch: 1 | remaining: 212s    
step 00734 (29.5%) | loss: 3.384199 | lrm: 1.00 | dt: 122ms | tok/sec: 535,986 | mfu: 23.8% | epoch: 1 | remaining: 211s    
step 00735 (29.5%) | loss: 3.402655 | lrm: 1.00 | dt: 122ms | tok/sec: 535,322 | mfu: 23.8% | epoch: 1 | remaining: 211s    
step 00736 (29.6%) | loss: 3.422565 | lrm: 1.00 | dt: 122ms | tok/sec: 536,336 | mfu: 23.8% | epoch: 1 | remaining: 211s    
step 00737 (29.6%) | loss: 3.449979 | lrm: 1.00 | dt: 122ms | tok/sec: 535,949 | mfu: 23.8% | epoch: 1 | remaining: 211s    
step 00738 (29.7%) | loss: 3.458743 | lrm: 1.00 | dt: 122ms | tok/sec: 535,372 | mfu: 23.8% | epoch: 1 | remaining: 211s    
step 00739 (29.7%) | loss: 3.480557 | lrm: 1.00 | dt: 122ms | tok/sec: 535,853 | mfu: 23.8% | epoch: 1 | remaining: 211s    
step 00740 (29.7%) | loss: 3.498775 | lrm: 1.00 | dt: 122ms | tok/sec: 535,951 | mfu: 23.8% | epoch: 1 | remaining: 211s    
step 00741 (29.8%) | loss: 3.503901 | lrm: 1.00 | dt: 122ms | tok/sec: 535,469 | mfu: 23.8% | epoch: 1 | remaining: 211s    
step 00742 (29.8%) | loss: 3.512321 | lrm: 1.00 | dt: 122ms | tok/sec: 536,239 | mfu: 23.8% | epoch: 1 | remaining: 210s    
step 00743 (29.9%) | loss: 3.523588 | lrm: 1.00 | dt: 122ms | tok/sec: 535,780 | mfu: 23.8% | epoch: 1 | remaining: 210s    
step 00744 (29.9%) | loss: 3.535418 | lrm: 1.00 | dt: 122ms | tok/sec: 535,365 | mfu: 23.8% | epoch: 1 | remaining: 210s    
step 00745 (29.9%) | loss: 3.543692 | lrm: 1.00 | dt: 122ms | tok/sec: 535,707 | mfu: 23.8% | epoch: 1 | remaining: 210s    
step 00746 (30.0%) | loss: 3.546014 | lrm: 1.00 | dt: 122ms | tok/sec: 535,706 | mfu: 23.8% | epoch: 1 | remaining: 210s    
step 00747 (30.0%) | loss: 3.553804 | lrm: 1.00 | dt: 122ms | tok/sec: 535,564 | mfu: 23.8% | epoch: 1 | remaining: 210s    
step 00748 (30.1%) | loss: 3.543893 | lrm: 1.00 | dt: 122ms | tok/sec: 535,784 | mfu: 23.8% | epoch: 1 | remaining: 210s    
step 00749 (30.1%) | loss: 3.551496 | lrm: 1.00 | dt: 123ms | tok/sec: 534,750 | mfu: 23.8% | epoch: 1 | remaining: 210s    
step 00750 (30.1%) | loss: 3.559822 | lrm: 1.00 | dt: 122ms | tok/sec: 536,016 | mfu: 23.8% | epoch: 1 | remaining: 209s    
step 00751 (30.2%) | loss: 3.570385 | lrm: 1.00 | dt: 122ms | tok/sec: 535,787 | mfu: 23.8% | epoch: 1 | remaining: 209s    
step 00752 (30.2%) | loss: 3.571785 | lrm: 1.00 | dt: 122ms | tok/sec: 535,446 | mfu: 23.8% | epoch: 1 | remaining: 209s    
step 00753 (30.3%) | loss: 3.571623 | lrm: 1.00 | dt: 122ms | tok/sec: 535,977 | mfu: 23.8% | epoch: 1 | remaining: 209s    
step 00754 (30.3%) | loss: 3.576551 | lrm: 1.00 | dt: 122ms | tok/sec: 535,964 | mfu: 23.8% | epoch: 1 | remaining: 209s    
step 00755 (30.4%) | loss: 3.580403 | lrm: 1.00 | dt: 122ms | tok/sec: 535,832 | mfu: 23.8% | epoch: 1 | remaining: 209s    
step 00756 (30.4%) | loss: 3.584243 | lrm: 1.00 | dt: 122ms | tok/sec: 535,665 | mfu: 23.8% | epoch: 1 | remaining: 209s    
step 00757 (30.4%) | loss: 3.579653 | lrm: 1.00 | dt: 122ms | tok/sec: 535,184 | mfu: 23.8% | epoch: 1 | remaining: 209s    
step 00758 (30.5%) | loss: 3.578687 | lrm: 1.00 | dt: 122ms | tok/sec: 535,626 | mfu: 23.8% | epoch: 1 | remaining: 208s    
step 00759 (30.5%) | loss: 3.582271 | lrm: 1.00 | dt: 122ms | tok/sec: 535,757 | mfu: 23.8% | epoch: 1 | remaining: 208s    
step 00760 (30.6%) | loss: 3.587519 | lrm: 1.00 | dt: 122ms | tok/sec: 535,859 | mfu: 23.8% | epoch: 1 | remaining: 208s    
step 00761 (30.6%) | loss: 3.589649 | lrm: 1.00 | dt: 123ms | tok/sec: 534,150 | mfu: 23.7% | epoch: 1 | remaining: 208s    
step 00762 (30.6%) | loss: 3.584718 | lrm: 1.00 | dt: 122ms | tok/sec: 535,380 | mfu: 23.8% | epoch: 1 | remaining: 208s    
step 00763 (30.7%) | loss: 3.576699 | lrm: 1.00 | dt: 122ms | tok/sec: 535,396 | mfu: 23.8% | epoch: 1 | remaining: 208s    
step 00764 (30.7%) | loss: 3.508641 | lrm: 1.00 | dt: 122ms | tok/sec: 535,767 | mfu: 23.8% | epoch: 1 | remaining: 208s    
step 00765 (30.8%) | loss: 3.454631 | lrm: 1.00 | dt: 122ms | tok/sec: 535,508 | mfu: 23.8% | epoch: 1 | remaining: 208s    
step 00766 (30.8%) | loss: 3.406475 | lrm: 1.00 | dt: 123ms | tok/sec: 534,910 | mfu: 23.8% | epoch: 1 | remaining: 207s    
step 00767 (30.8%) | loss: 3.358677 | lrm: 1.00 | dt: 122ms | tok/sec: 536,037 | mfu: 23.8% | epoch: 1 | remaining: 207s    
step 00768 (30.9%) | loss: 3.310303 | lrm: 1.00 | dt: 122ms | tok/sec: 535,151 | mfu: 23.8% | epoch: 1 | remaining: 207s    
step 00769 (30.9%) | loss: 3.273345 | lrm: 1.00 | dt: 122ms | tok/sec: 535,264 | mfu: 23.8% | epoch: 1 | remaining: 207s    
step 00770 (31.0%) | loss: 3.241175 | lrm: 1.00 | dt: 123ms | tok/sec: 534,975 | mfu: 23.8% | epoch: 1 | remaining: 207s    
step 00771 (31.0%) | loss: 3.210353 | lrm: 1.00 | dt: 122ms | tok/sec: 535,110 | mfu: 23.8% | epoch: 1 | remaining: 207s    
step 00772 (31.0%) | loss: 3.179663 | lrm: 1.00 | dt: 122ms | tok/sec: 535,438 | mfu: 23.8% | epoch: 1 | remaining: 207s    
step 00773 (31.1%) | loss: 3.150096 | lrm: 1.00 | dt: 123ms | tok/sec: 534,888 | mfu: 23.8% | epoch: 1 | remaining: 207s    
step 00774 (31.1%) | loss: 3.122732 | lrm: 1.00 | dt: 122ms | tok/sec: 535,276 | mfu: 23.8% | epoch: 1 | remaining: 206s    
step 00775 (31.2%) | loss: 3.108306 | lrm: 1.00 | dt: 122ms | tok/sec: 535,729 | mfu: 23.8% | epoch: 1 | remaining: 206s    
step 00776 (31.2%) | loss: 3.092607 | lrm: 1.00 | dt: 122ms | tok/sec: 536,519 | mfu: 23.8% | epoch: 1 | remaining: 206s    
step 00777 (31.2%) | loss: 3.082701 | lrm: 1.00 | dt: 122ms | tok/sec: 535,499 | mfu: 23.8% | epoch: 1 | remaining: 206s    
step 00778 (31.3%) | loss: 3.067462 | lrm: 1.00 | dt: 122ms | tok/sec: 535,209 | mfu: 23.8% | epoch: 1 | remaining: 206s    
step 00779 (31.3%) | loss: 3.056210 | lrm: 1.00 | dt: 122ms | tok/sec: 536,129 | mfu: 23.8% | epoch: 1 | remaining: 206s    
step 00780 (31.4%) | loss: 3.046511 | lrm: 1.00 | dt: 122ms | tok/sec: 535,331 | mfu: 23.8% | epoch: 1 | remaining: 206s    
step 00781 (31.4%) | loss: 3.033982 | lrm: 1.00 | dt: 122ms | tok/sec: 535,510 | mfu: 23.8% | epoch: 1 | remaining: 206s    
step 00782 (31.5%) | loss: 3.018651 | lrm: 1.00 | dt: 122ms | tok/sec: 536,334 | mfu: 23.8% | epoch: 1 | remaining: 206s    
step 00783 (31.5%) | loss: 3.008876 | lrm: 1.00 | dt: 122ms | tok/sec: 535,250 | mfu: 23.8% | epoch: 1 | remaining: 205s    
step 00784 (31.5%) | loss: 3.000511 | lrm: 1.00 | dt: 122ms | tok/sec: 536,013 | mfu: 23.8% | epoch: 1 | remaining: 205s    
step 00785 (31.6%) | loss: 2.994406 | lrm: 1.00 | dt: 122ms | tok/sec: 536,034 | mfu: 23.8% | epoch: 1 | remaining: 205s    
step 00786 (31.6%) | loss: 2.985713 | lrm: 1.00 | dt: 122ms | tok/sec: 535,043 | mfu: 23.8% | epoch: 1 | remaining: 205s    
step 00787 (31.7%) | loss: 2.984311 | lrm: 1.00 | dt: 122ms | tok/sec: 536,629 | mfu: 23.8% | epoch: 1 | remaining: 205s    
step 00788 (31.7%) | loss: 2.990954 | lrm: 1.00 | dt: 122ms | tok/sec: 535,722 | mfu: 23.8% | epoch: 1 | remaining: 205s    
step 00789 (31.7%) | loss: 3.008369 | lrm: 1.00 | dt: 122ms | tok/sec: 535,523 | mfu: 23.8% | epoch: 1 | remaining: 205s    
step 00790 (31.8%) | loss: 3.017209 | lrm: 1.00 | dt: 122ms | tok/sec: 535,988 | mfu: 23.8% | epoch: 1 | remaining: 205s    
step 00791 (31.8%) | loss: 3.017532 | lrm: 1.00 | dt: 122ms | tok/sec: 535,551 | mfu: 23.8% | epoch: 1 | remaining: 204s    
step 00792 (31.9%) | loss: 3.028524 | lrm: 1.00 | dt: 122ms | tok/sec: 535,458 | mfu: 23.8% | epoch: 1 | remaining: 204s    
step 00793 (31.9%) | loss: 3.046147 | lrm: 1.00 | dt: 122ms | tok/sec: 535,988 | mfu: 23.8% | epoch: 1 | remaining: 204s    
step 00794 (31.9%) | loss: 3.060365 | lrm: 1.00 | dt: 122ms | tok/sec: 535,830 | mfu: 23.8% | epoch: 1 | remaining: 204s    
step 00795 (32.0%) | loss: 3.060229 | lrm: 1.00 | dt: 122ms | tok/sec: 535,205 | mfu: 23.8% | epoch: 1 | remaining: 204s    
step 00796 (32.0%) | loss: 3.067162 | lrm: 1.00 | dt: 122ms | tok/sec: 535,382 | mfu: 23.8% | epoch: 1 | remaining: 204s    
step 00797 (32.1%) | loss: 3.068277 | lrm: 1.00 | dt: 122ms | tok/sec: 536,072 | mfu: 23.8% | epoch: 1 | remaining: 204s    
step 00798 (32.1%) | loss: 3.122859 | lrm: 1.00 | dt: 122ms | tok/sec: 535,239 | mfu: 23.8% | epoch: 1 | remaining: 204s    
step 00799 (32.1%) | loss: 3.118734 | lrm: 1.00 | dt: 122ms | tok/sec: 536,182 | mfu: 23.8% | epoch: 1 | remaining: 203s    
step 00800 (32.2%) | loss: 3.119126 | lrm: 1.00 | dt: 122ms | tok/sec: 535,513 | mfu: 23.8% | epoch: 1 | remaining: 203s    
step 00801 (32.2%) | loss: 3.120815 | lrm: 1.00 | dt: 122ms | tok/sec: 535,443 | mfu: 23.8% | epoch: 1 | remaining: 203s    
step 00802 (32.3%) | loss: 3.113441 | lrm: 1.00 | dt: 122ms | tok/sec: 536,005 | mfu: 23.8% | epoch: 1 | remaining: 203s    
step 00803 (32.3%) | loss: 3.107464 | lrm: 1.00 | dt: 122ms | tok/sec: 535,681 | mfu: 23.8% | epoch: 1 | remaining: 203s    
step 00804 (32.3%) | loss: 3.110572 | lrm: 1.00 | dt: 122ms | tok/sec: 535,559 | mfu: 23.8% | epoch: 1 | remaining: 203s    
step 00805 (32.4%) | loss: 3.114878 | lrm: 1.00 | dt: 122ms | tok/sec: 535,859 | mfu: 23.8% | epoch: 1 | remaining: 203s    
step 00806 (32.4%) | loss: 3.120156 | lrm: 1.00 | dt: 122ms | tok/sec: 535,828 | mfu: 23.8% | epoch: 1 | remaining: 203s    
step 00807 (32.5%) | loss: 3.117979 | lrm: 1.00 | dt: 122ms | tok/sec: 535,626 | mfu: 23.8% | epoch: 1 | remaining: 202s    
step 00808 (32.5%) | loss: 3.116473 | lrm: 1.00 | dt: 122ms | tok/sec: 535,640 | mfu: 23.8% | epoch: 1 | remaining: 202s    
step 00809 (32.6%) | loss: 3.120076 | lrm: 1.00 | dt: 122ms | tok/sec: 536,085 | mfu: 23.8% | epoch: 1 | remaining: 202s    
step 00810 (32.6%) | loss: 3.117336 | lrm: 1.00 | dt: 122ms | tok/sec: 535,784 | mfu: 23.8% | epoch: 1 | remaining: 202s    
step 00811 (32.6%) | loss: 3.118377 | lrm: 1.00 | dt: 122ms | tok/sec: 535,917 | mfu: 23.8% | epoch: 1 | remaining: 202s    
step 00812 (32.7%) | loss: 3.113324 | lrm: 1.00 | dt: 122ms | tok/sec: 535,426 | mfu: 23.8% | epoch: 1 | remaining: 202s    
step 00813 (32.7%) | loss: 3.107094 | lrm: 1.00 | dt: 123ms | tok/sec: 533,806 | mfu: 23.7% | epoch: 1 | remaining: 202s    
step 00814 (32.8%) | loss: 3.107073 | lrm: 1.00 | dt: 122ms | tok/sec: 535,338 | mfu: 23.8% | epoch: 1 | remaining: 202s    
step 00815 (32.8%) | loss: 3.104212 | lrm: 1.00 | dt: 122ms | tok/sec: 535,329 | mfu: 23.8% | epoch: 1 | remaining: 201s    
step 00816 (32.8%) | loss: 3.115495 | lrm: 1.00 | dt: 123ms | tok/sec: 534,484 | mfu: 23.7% | epoch: 1 | remaining: 201s    
step 00817 (32.9%) | loss: 3.117732 | lrm: 1.00 | dt: 122ms | tok/sec: 535,833 | mfu: 23.8% | epoch: 1 | remaining: 201s    
step 00818 (32.9%) | loss: 3.124024 | lrm: 1.00 | dt: 122ms | tok/sec: 535,979 | mfu: 23.8% | epoch: 1 | remaining: 201s    
step 00819 (33.0%) | loss: 3.131895 | lrm: 1.00 | dt: 122ms | tok/sec: 535,519 | mfu: 23.8% | epoch: 1 | remaining: 201s    
step 00820 (33.0%) | loss: 3.141612 | lrm: 1.00 | dt: 122ms | tok/sec: 535,542 | mfu: 23.8% | epoch: 1 | remaining: 201s    
step 00821 (33.0%) | loss: 3.147494 | lrm: 1.00 | dt: 122ms | tok/sec: 535,797 | mfu: 23.8% | epoch: 1 | remaining: 201s    
step 00822 (33.1%) | loss: 3.152634 | lrm: 1.00 | dt: 122ms | tok/sec: 535,413 | mfu: 23.8% | epoch: 1 | remaining: 201s    
step 00823 (33.1%) | loss: 3.161246 | lrm: 1.00 | dt: 122ms | tok/sec: 535,766 | mfu: 23.8% | epoch: 1 | remaining: 201s    
step 00824 (33.2%) | loss: 3.166533 | lrm: 1.00 | dt: 122ms | tok/sec: 536,075 | mfu: 23.8% | epoch: 1 | remaining: 200s    
step 00825 (33.2%) | loss: 3.162377 | lrm: 1.00 | dt: 122ms | tok/sec: 535,207 | mfu: 23.8% | epoch: 1 | remaining: 200s    
step 00826 (33.2%) | loss: 3.160915 | lrm: 1.00 | dt: 122ms | tok/sec: 535,539 | mfu: 23.8% | epoch: 1 | remaining: 200s    
step 00827 (33.3%) | loss: 3.161270 | lrm: 1.00 | dt: 122ms | tok/sec: 535,884 | mfu: 23.8% | epoch: 1 | remaining: 200s    
